,text,author_id,public_metrics,created_at,id,query_description,tags,withheld,"('english_score', 'universal_score')"
68,"Diesen Samstag zeigt eine gefährliche, sich akut radikalisierende Allianz aus rechten Esoterikern, völkischem Denken und Paläokatholizismus aus dem vorletzten Jahrhundert ihre hässliche Fratze. Alerta Antifa! #w1112 #w0412 #NoIB #ProChoice #nopasaran https://t.co/5wgP2FTc6K",1140241213775384576,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2021-12-07T13:42:00+00:00,1468214208970035200,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.24, 0.12)"
69,"RT @CharityWhatever: The rate of #ProLife Christians who are also #antimaskers #antivaxxers is staggering. 

They don’t care about life. Th…",1345319606802640896,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:34:56+00:00,1468212430459359238,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.27, 0.23)"
70,"The rate of #ProLife Christians who are also #antimaskers #antivaxxers is staggering. 

They don’t care about life. They care about control. 

#prochoice",389708024,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-07T13:34:50+00:00,1468212407839436803,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.1, 0.14)"
71,"Good morning! It's a great day to stand up for informed consent, medical autonomy and sound policy based on science and human rights.

#DoNotComply #prochoice #medtwitter #Omicron #NoVaccinePassports #NoVaccineMandates",1289550442494668800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:34:24+00:00,1468212298712064000,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.21, 0.27)"
72,"Dieser Kongress wurde u.a. vom Vater von #NoIB Chef Sellner organisiert, selber Arzt und ""Homöopath"" und dem ehemaligen Tamsweger Amtsarzt und Vorstand der ""Europäischen Ärzteaktion"", Bernhard Gappmaier, organisiert. #NoFundis #ProChoice #antifa https://t.co/Ws0XlQlPSQ",1140241213775384576,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2021-12-07T13:26:15+00:00,1468210248280379395,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.24, 0.14)"
73,RT @Ireland2020: The language used has changed again showing they are making it up as they go along. They had/have no idea how 💉💉💉💉 worked/…,1378122164705112066,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:24:04+00:00,1468209697459257353,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.2, 0.2)"
74,"My piece in today’s @TorontoStar on Dobbs v. Jackson’s attempts to rollback women's rights based on the false arguments that states' rights should precede federal rights, &amp; that women today really do “have it all” #dobbsvjackson #roevwade #prochoice  
https://t.co/WQ0Srr5nO3",3070231023,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:24:04+00:00,1468209697031434242,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.29, 0.3)"
75,@James_Townsend9 @sajidjavid #respect #VaccineFree #Prochoice #novaccinepassports #NoVaccineMandates https://t.co/k3l7EnyOh4,1463928838803578886,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:18:26+00:00,1468208280208039939,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.2, 0.2)"
76,"RT @normsaid: #Revolution will not be televised
✊💪 #HoldTheLine #VaccineFree #ProChoice https://t.co/6PL5jMWpvg",825728153033248768,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:08:20+00:00,1468205739692941313,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.68, 0.67)"
77,"Turning The Tide, 14×11″, collage and mixed media, 11/7/18. #675
#women #choice #prochoice #herbodyherchoice 
#collage #collageartist #artbuyer #artcollector #pariscollagecollective #pariscollageclub  #edinburghcollagecollective  #bostonartist 
 #brooklyncollagecollective https://t.co/ZAr6g4i0IF",14719814,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-07T12:54:35+00:00,1468202276191981577,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.09, 0.11)"
78,Fcuk away off.....Never Never Never.....#ProChoice #NoVaccine https://t.co/6ZcKlylz4C,873606810284036100,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-07T12:48:36+00:00,1468200772378714114,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.69, 0.73)"
79,"@The_D_I_C @SarahCitizen4 @PRGuy17 @reignitedemaust @toiletpaperaus1 Have you looked at the https://t.co/Vf2edWmsqS website. They state that a donor does NOT have to be vaccinated to donate their organs. So what's your source?

More organ donors is great, but, let's stop making shit up shall we!🤡 That goes for both sides!
#ProChoice",914793245003206658,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:43:16+00:00,1468199430868201474,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.15, 0.24)"
80,@meowdy2020 @ButtholeOutlaw 😂 is she a troll account and #prochoice too? https://t.co/F1FfKYBVFF,1373992032134369283,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:38:54+00:00,1468198330249457666,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.39, 0.25)"
81,Liebs wie Impfgegener*innen plötzlich Feminist*innen werden und sich #prochoice aussprechen https://t.co/8Z61LLYwBj,1306637581791178756,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",2021-12-07T12:38:12+00:00,1468198154273271808,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.05, 0.03)"
82,RT @PoliSamaritan: Wow! Let’s go Melbourne! @andrewbogut @_davidlimbrick #Melbourneprotest #SackDanAndrews #KillTheBill #FreeVictoria #ProC…,1061715383483154432,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:35:22+00:00,1468197439962169344,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.57, 0.47)"
83,@Lewica_News @__Lewica @AgaBak moje ciało moja sprawa #prochoice,1340765473898717185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:31:15+00:00,1468196406167052291,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.09, 0.12)"
84,"RT @MyDaughtersArmy: RETWEET if you stand with a woman's right to choose. If it’s not your body, it’s not your business.

#SCOTUS 
#ProChoi…",1004003745775214592,"{'retweet_count': 103, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:29:39+00:00,1468196004021293059,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.41, 0.38)"
85,RT @SolarisDragon33: A picture is not the same thing as a fetus. Made my blood boil listening to this. #prochoice #RoeVsWade,1004003745775214592,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:24:04+00:00,1468194598493335552,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.41, 0.38)"
86,"RT @Kaore: Vasectomies are reversible. Maybe all men should get them at 18 and have them reversed when they want to have kids. Alas, I’m gu…",1004003745775214592,"{'retweet_count': 103, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:21:27+00:00,1468193937953275914,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.41, 0.38)"
87,@FatEmperor I've been using #prochoice  in everything.,56358861,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:20:41+00:00,1468193744365178884,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.14, 0.16)"
88,#MyBodyMyChoice #BansOffOurBodies #AbortionRights #prochoice #NoMeansNo https://t.co/g6txlDPWS2,969611717419429889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:18:06+00:00,1468193096131350531,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.24, 0.18)"
89,@tedcruz I'll take that as support for the #prochoice side!,1195394741438996485,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:17:23+00:00,1468192917382733824,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.04, 0.06)"
90,"*Addendum: And many people do their absolute best to not cause a pregnancy but a pregnancy still occurs. Again, that doesn't mean they don't get to control their own bodies and reproduction. #prochoice",1437997335280291848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-07T12:11:43+00:00,1468191488177852416,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.25, 0.19)"
91,"Dear Women and girls,

If Roe V Wade is overturned start looking for an exit plan, don’t wait until it’s too late to get out. 

-MayDay 

#RoeVWade 
#SupremeCourt 
#prochoice 
#TuesdayFeeling 
#Trending 
#AbortionIsEssential 
#AbortionRights https://t.co/BKKWD5qHs6",2609694635,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:11:30+00:00,1468191433500807169,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.16, 0.24)"
92,RT @FatEmperor: Suggestion from network this evening. Dump this Anti- and Un- prefix negative nonsense - and everyone simply use #VaccineFr…,3028388151,"{'retweet_count': 264, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:11:08+00:00,1468191344376041476,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.14, 0.14)"
93,The latest Rally for Sanity! https://t.co/iBrLoqXeSD Thanks to @TerrellDLewis @Subtleteedesign @dsshake #p2 #prochoice,198968387,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:01:31+00:00,1468188924849930244,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.16, 0.18)"
94,"@amanduhgomez @wamu885 @DCist @RepAOC @RepRashida @SenMarkKelly @SenSchumer @SenatorSinema @HSGAC The forever record of GOP US Senators voting on #S51 2021, or US Senate voting #HR51 2021,

will be crucial for US #VotingRights, #ProChoice, &amp; #GunSense orgs &amp; issue voters, to write, fund, &amp; promote #DCstatehood US #VotingRights as national wedge issue for Dems to slam GOP with",2996516074,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-12-07T11:56:13+00:00,1468187590289498120,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.74, 0.7)"
95,"#prochoice #prolife 

Thread 1/

There is a specific troll running around twitter pretending everyone's just gonna not have sex, or have only anal sex because aBoRTioNS! Thanks! It got me to go do some reading.",1437997335280291848,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2021-12-07T11:53:07+00:00,1468186809456812037,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.25, 0.19)"
96,RT @Ireland2020: #vaccinefree #prochoice,262575696,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:48:31+00:00,1468185649882742793,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.29, 0.2)"
97,#vaccinefree #prochoice https://t.co/IyuLrAPmMJ,584576439,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2021-12-07T11:41:51+00:00,1468183972370866181,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.47, 0.5)"
98,"RT @Ireland2020: Canada batshitcrazy 👇👇👇 in a world gone mad. 
#vaccinefree 
#prochoice https://t.co/tzPJclp63m",2508610596,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:38:12+00:00,1468183053910560772,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.16, 0.1)"
99,"RT @RightsSA2020: This we support, it’s fair and does not invade the sovereignty of cautious individuals.

#ProChoice #AFRIFORUM #BillOfRig…",597246767,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:24:55+00:00,1468179714036670475,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.17, 0.14)"
100,"RT @normsaid: #Revolution will not be televised
✊💪 #HoldTheLine #VaccineFree #ProChoice https://t.co/6PL5jMWpvg",1258028011884085250,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:11:21+00:00,1468176299499958275,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.24, 0.29)"
101,"@JerasIkehorn Personally, I'd prefer if women never had to make that kind of difficult decisions and I understand that it's not always 'a choice'.
Anyway, it's not my decision to make for anyone else and I do not support the idea that the government should rule over those decisions.
#ProChoice",1307930782753726466,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-07T11:05:22+00:00,1468174793593614340,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.86, 0.8)"
102,"@SheThePeople @indiraivf @CloudnineCare @PPact @MotheringMag @savingmothers 

#pregnancy #ivf #infertility #prochoice https://t.co/ywygy44XXe",1518613788,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:04:50+00:00,1468174657186512898,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.07, 0.05)"
103,"This we support, it’s fair and does not invade the sovereignty of cautious individuals.

#ProChoice #AFRIFORUM #BillOfRights #NoVaccineMandates #Covid19 https://t.co/nUqM8GWpcS",1398755821564182528,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-07T10:59:55+00:00,1468173420672131072,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.19, 0.17)"
104,"RT @prolifesucks: The problem with #prolife is that they live in an imaginary world of ""shoulds"" and ""shoudln'ts"" while #prochoice live in…",3104485416,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:52:18+00:00,1468171504927920128,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.23, 0.11)"
105,Corporations That Pay the Most to Control Your Uterus | by Stephen Dalton | Top Dalton’s Blog | Medium - via @pensignal  https://t.co/T9z3uZUOZg #Prochoice #writers #writing #writingservices #writerslift #writerscommunity #writingcommunity #bloggingcommunity #blogging #seo,2388565987,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:48:45+00:00,1468170611692351492,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.29, 0.2)"
106,Pro Choice = Nazi #prochoice #AbortionIsAWomansRight,1468155002996752385,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:38:07+00:00,1468167935361388546,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.15, 0.15)"
107,"RT @Ireland2020: Canada batshitcrazy 👇👇👇 in a world gone mad. 
#vaccinefree 
#prochoice https://t.co/tzPJclp63m",108425284,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:36:41+00:00,1468167575939035141,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.39, 0.4)"
108,Also mandating the public to get a vaccine that simply doesn’t work is illegal. Our bodies our choice. There’s no need to be aggressive. It’s simply exercising our freedom and choice. We should be kind and respectful towards peoples right to choose. #NoMandates #prochoice,1097055897220567040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:36:32+00:00,1468167536197865473,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.08, 0.12)"
109,"@BostonVegHead @agargmd and the right not to be born
#prochoice",2467173314,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:35:44+00:00,1468167332899950598,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.17, 0.26)"
110,"RT @Ireland2020: Canada batshitcrazy 👇👇👇 in a world gone mad. 
#vaccinefree 
#prochoice https://t.co/tzPJclp63m",219499594,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:30:27+00:00,1468166003821809669,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.22, 0.08)"
111,"RT @Ireland2020: Canada batshitcrazy 👇👇👇 in a world gone mad. 
#vaccinefree 
#prochoice https://t.co/tzPJclp63m",1335735271028043777,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:29:25+00:00,1468165745733517320,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.22, 0.21)"
112,"RT @Ireland2020: Canada batshitcrazy 👇👇👇 in a world gone mad. 
#vaccinefree 
#prochoice https://t.co/tzPJclp63m",996262921427546112,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:27:59+00:00,1468165386013081602,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.23, 0.21)"
113,RT @Ireland2020: Anyone? #vaccinefree #ProChoice https://t.co/lJzOWwaLiq,992014228549550083,"{'retweet_count': 53, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:27:57+00:00,1468165377599283200,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.32, 0.33)"
114,"Yes to #ProChoice but not to ‘vaccine free’ as It is not a vaccine, I have had most of my vaccines in the past because it made medical sense to do so. https://t.co/E4BxAjLDbn",1499192858,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:26:11+00:00,1468164931421888513,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.55, 0.51)"
115,"Canada batshitcrazy 👇👇👇 in a world gone mad. 
#vaccinefree 
#prochoice https://t.co/tzPJclp63m",584576439,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 14, 'quote_count': 1}",2021-12-07T10:23:45+00:00,1468164317384224768,First full size search 12/7 minus one week,#abortion##reprorights#v1,,"(0.47, 0.5)"
